314,9
315,13
316,127
317,222
318,97
319,184
320,100
321,266
322,39
323,350
324,67
325,248
326,277
327,66
328,195
329,34
330,269
331,66
332,155
333,93
334,75
335,139
336,244
337,195
338,392
339,228
340,399
341,223
342,282
343,338
344,82
345,360
346,129
347,13
348,374
349,221
350,217
351,64
352,9
353,92
354,396
355,74
356,107
357,343
358,302
359,397
360,137
361,51
362,169
363,314
364,279
365,294
366,284
367,206
368,276
369,154
370,278
371,112
372,286
373,26
374,382
375,232
376,336
377,370
378,165
379,199
380,342
381,361
382,45
383,391
384,394
385,217
386,399
387,292
388,165
389,199
390,376
391,82
392,54
393,135
394,354
395,284
396,110
397,305
398,266
399,232
400,84
401,128
402,133
403,317
404,302
405,101
406,373
407,182
408,315
409,102
410,109
411,173
412,34
413,281
414,10
415,294
416,112
417,252
418,9
419,330
420,144
421,260
422,294
423,194
424,226
425,300
426,177
427,51
428,191
429,274
430,276
431,307
432,326
433,139
434,319
435,197
436,51
437,211
438,144
439,304
440,119
441,366
442,5
443,305
444,296
445,152
446,90
447,111
448,15
449,166
450,332
451,233
452,317
453,312
454,72
455,122
456,179
457,101
458,182
459,352
460,312
461,67
462,332
463,336
464,118
465,323
466,8
467,274
468,289
469,254
470,179
471,346
472,128
473,67
474,161
475,148
476,389
477,280
478,111
479,227
480,105
481,158
482,292
483,220
484,27
485,210
486,339
487,32
488,379
489,366
490,348
491,247
492,151
493,338
494,286
495,298
496,214
497,25
498,191
499,40
500,357
501,293
502,216
503,54
504,339
505,322
506,300
507,107
508,236
509,331
510,56
511,264
512,187
513,26
514,35
515,96
516,183
517,120
518,147
519,358
520,284
521,340
522,205
523,80
524,40
525,264
526,375
527,14
528,175
529,383
530,235
531,207
532,325
533,84
534,393
535,53
536,67
537,156
538,377
539,267
540,346
541,216
542,95
543,261
544,365
545,237
546,74
547,72
548,268
549,339
550,49
551,383
552,257
553,262
554,325
555,215
556,307
557,30
558,316
559,168
560,376
561,342
562,318
563,197
564,239
565,180
566,176
567,273
568,109
569,384
570,60
571,353
572,180
573,125
574,398
575,135
576,86
577,2
578,39
579,88
580,267
581,42
582,71
583,201
584,184
585,368
586,361
587,193
588,238
589,214
590,19
591,141
592,20
593,149
594,17
595,89
596,127
597,49
598,15
599,234
600,35
601,382
602,133
603,55
604,354
605,218
606,399
607,93
608,376
609,363
610,118
611,10
612,235
613,258
614,295
615,19
616,295
617,199
618,194
619,105
620,71
621,396
622,285
623,178
624,328
625,27
626,114
627,226
628,183
629,234
630,18
631,65
632,210
633,175
634,133
635,348
636,179
637,28
638,10
639,60
640,268
641,100
642,221
643,231
644,286
645,85
646,47
647,124
648,334
649,312
650,87
651,85
652,5
653,340
654,56
655,125
656,245
657,376
658,216
659,138
660,20
661,160
662,31
663,40
664,331
665,263
666,247
667,94
668,204
669,136
670,207
671,309
672,121
673,57
674,131
675,356
676,27
677,70
678,349
679,217
680,22
681,325
682,224
683,166
684,69
685,213
686,334
687,94
688,2
689,23
690,341
691,276
692,277
693,234
694,162
695,178
696,301
697,107
698,67
699,31
700,37
701,233
702,61
703,293
704,253
705,207
706,110
707,152
708,46
709,139
710,399
711,308
712,290
713,88
714,308
715,141
716,162
717,259
718,363
719,207
720,198
721,207
722,33
723,61
724,28
725,62
726,144
727,53
728,225
729,220
730,254
731,332
732,339
733,383
734,278
735,262
736,9
737,323
738,344
739,49
740,274
741,298
742,189
743,325
744,131
745,206
746,391
747,198
748,361
749,141
750,394
751,94
752,94
753,295
754,172
755,382
756,388
757,238
758,179
759,323
760,16
761,323
762,120
763,68
764,327
765,267
766,206
767,173
768,99
769,239
770,10
771,76
772,265
773,363
774,110
775,166
776,75
777,365
778,341
779,332
780,105
781,196
782,341
783,162
784,363
785,197
786,30
787,234
788,68
789,217
790,219
791,187
792,201
793,128
794,159
795,262
796,163
797,362
798,62
799,139
800,7
801,397
802,393
803,154
804,223
805,247
806,42
807,19
808,75
809,118
810,173
811,110
812,389
813,109
814,132
815,28
816,218
817,114
818,146
819,34
820,108
821,299
822,241
823,201
824,134
825,346
826,26
827,51
828,309
829,5
830,329
831,156
832,322
833,374
834,294
835,65
836,305
837,324
838,57
839,216
840,253
841,173
842,344
843,288
844,231
845,256
846,79
847,242
848,138
849,192
850,367
851,226
852,301
853,162
854,366
855,159
856,304
857,44
858,175
859,254
860,208
861,203
862,230
863,271
864,332
865,2
866,188
867,209
868,388
869,149
870,298
871,387
872,183
873,235
874,43
875,45
876,371
877,60
878,295
879,245
880,25
881,332
882,295
883,114
884,345
885,236
886,16
887,318
888,299
889,213
890,231
891,130
892,236
893,375
894,219
895,255
896,293
897,346
898,201
899,195
900,66
901,278
902,142
903,308
904,196
905,258
906,399
907,239
908,184
909,130
910,195
911,174
912,191
913,183
914,357
915,79
916,297
917,15
918,317
919,40
920,56
921,43
922,372
923,351
924,146
925,107
926,60
927,326
928,246
929,314
930,28
931,94
932,261
933,49
934,60
935,196
936,268
937,387
938,73
939,254
940,224
941,392
942,233
943,384
944,254
945,360
946,328
947,111
948,170
949,348
950,62
951,118
952,363
953,8
954,319
955,227
956,121
957,367
958,201
959,53
960,202
961,400
962,86
963,197
964,397
965,197
966,386
967,117
968,228
969,240
970,364
971,113
972,269
973,337
974,153
975,347
976,149
977,183
978,58
979,371
980,36
981,167
982,150
983,10
984,138
985,112
986,176
987,207
988,87
989,178
990,192
991,287
992,120
993,47
994,257
995,396
996,247
997,191
998,158
999,311
1000,197
1001,33
1002,90
1003,150
1004,71
1005,105
1006,131
1007,285
1008,359
1009,85
1010,338
1011,263
1012,196
1013,73
1014,260
1015,228
1016,168
1017,331
1018,132
1019,226
1020,217
1021,301
1022,297
1023,313
1024,155
1025,346
1026,259
1027,289
1028,382
1029,38
1030,340
1031,277
1032,387
1033,180
1034,340
1035,391
1036,380
1037,160
1038,36
1039,15
1040,238
1041,399
1042,310
1043,283
1044,354
1045,209
1046,14
1047,60
1048,289
1049,32
1050,195
1051,379
1052,6
1053,145
1054,147
1055,216
1056,209
1057,126
1058,306
1059,379
1060,24
1061,92
1062,374
1063,24
1064,50
1065,354
1066,161
1067,356
1068,25
1069,335
1070,29
1071,154
1072,72
1073,288
1074,324
1075,146
1076,357
1077,294
1078,224
1079,75
1080,149
1081,306
1082,5
1083,329
1084,244
1085,66
1086,65
1087,242
1088,89
1089,81
1090,308
1091,215
1092,78
1093,356
1094,386
1095,182
1096,145
1097,188
1098,113
1099,385
1100,170
1101,96
1102,161
1103,321
1104,289
1105,67
1106,91
1107,126
1108,153
1109,80
1110,386
1111,201
1112,256
1113,242
1114,88
1115,161
1116,60
1117,271
1118,282
1119,271
1120,268
1121,165
1122,125
1123,315
1124,395
1125,17
1126,273
1127,91
1128,15
1129,107
1130,241
1131,196
1132,334
1133,375
1134,366
1135,233
1136,289
1137,266
1138,204
1139,367
1140,66
1141,83
1142,35
1143,313
1144,190
1145,95
1146,124
1147,175
1148,209
1149,76
1150,91
1151,327
1152,8
1153,55
1154,263
1155,246
1156,194
1157,72
1158,380
1159,175
1160,353
1161,92
1162,38
1163,389
1164,8
1165,316
1166,359
1167,208
1168,368
1169,197
1170,108
1171,188
1172,218
1173,250
1174,127
1175,346
1176,119
1177,183
1178,2
1179,221
1180,248
1181,331
1182,1
1183,255
1184,210
1185,69
1186,67
1187,318
1188,286
1189,6
1190,242
1191,181
1192,64
1193,9
1194,304
1195,199
1196,290
1197,117
1198,387
1199,97
1200,230
1201,314
1202,120
1203,348
1204,340
1205,317
1206,193
1207,199
1208,86
1209,187
1210,238
1211,267
1212,281
1213,157
1214,100
1215,122
1216,186
1217,140
1218,241
1219,306
1220,150
1221,52
1222,101
1223,142
1224,168
1225,98
1226,160
1227,269
1228,66
1229,201
1230,148
1231,60
1232,174
1233,329
1234,184
1235,60
1236,44
1237,232
1238,10
1239,199
1240,26
1241,231
1242,68
1243,30
1244,262
1245,125
1246,72
1247,308
1248,252
1249,399
1250,121
1251,211
1252,211
1253,130
1254,76
1255,130
1256,381
1257,170
1258,119
1259,87
1260,337
1261,127
1262,71
1263,388
1264,46
1265,259
1266,213
1267,371
1268,21
1269,41
1270,61
1271,97
1272,203
1273,386
1274,377
1275,354
1276,97
1277,65
1278,365
1279,195
1280,176
1281,218
1282,260
1283,390
1284,8
1285,71
1286,249
1287,314
1288,163
1289,161
1290,339
1291,146
1292,394
1293,373
1294,193
1295,116
1296,62
1297,265
1298,62
1299,39
1300,228
1301,362
1302,227
1303,152
1304,290
1305,114
1306,287
1307,13
1308,206
1309,234
1310,278
1311,0
1312,330
1313,394
1314,152
1315,224
1316,343
1317,229
1318,233
1319,222
1320,31
1321,270
1322,369
1323,314
1324,273
1325,135
1326,146
1327,156
1328,279
1329,187
1330,171
1331,55
1332,202
1333,80
1334,157
1335,370
1336,116
1337,237
1338,352
1339,262
1340,315
1341,384
1342,257
1343,216
1344,27
1345,371
1346,151
1347,274
1348,238
1349,146
1350,260
1351,73
1352,179
1353,42
1354,176
1355,79
1356,396
1357,259
1358,304
1359,271
1360,210
1361,21
1362,350
1363,289
1364,108
1365,55
1366,235
1367,199
1368,81
1369,293
1370,227
1371,91
1372,304
1373,24
1374,9
1375,199
1376,120
1377,287
1378,218
1379,49
1380,164
1381,59
1382,191
1383,315
1384,399
1385,262
1386,230
1387,43
1388,345
1389,79
1390,162
1391,270
1392,304
1393,26
1394,160
1395,185
1396,377
1397,304
1398,394
1399,77
1400,281
1401,291
1402,195
1403,377
1404,129
1405,16
1406,192
1407,168
1408,199
1409,178
1410,286
1411,380
1412,10
1413,271
1414,57
1415,92
1416,307
1417,379
1418,321
1419,136
1420,20
1421,296
1422,312
1423,119
1424,379
1425,332
1426,149
1427,134
1428,266
1429,224
1430,128
1431,165
1432,374
1433,278
1434,58
1435,176
1436,17
1437,360
1438,204
1439,141
1440,256
1441,33
1442,152
1443,312
1444,193
1445,286
1446,344
1447,111
1448,159
1449,74
1450,313
1451,362
1452,337
1453,356
1454,251
1455,65
1456,255
1457,95
1458,70
1459,83
1460,380
1461,113
1462,320
1463,93
1464,318
1465,62
1466,205
1467,143
1468,267
1469,263
1470,180
1471,157
1472,278
1473,62
1474,298
1475,316
1476,118
1477,348
1478,268
1479,92
1480,44
1481,234
1482,306
1483,202
1484,347
1485,152
1486,68
1487,130
1488,369
1489,199
1490,59
1491,177
1492,204
1493,339
1494,133
1495,264
1496,341
1497,41
1498,275
1499,192
1500,378
1501,100
1502,152
1503,304
1504,33
1505,284
1506,206
1507,283
1508,344
1509,18
1510,22
1511,81
1512,299
1513,106
1514,241
1515,350
1516,73
1517,153
1518,96
1519,249
1520,84
1521,100
1522,212
1523,153
1524,77
1525,304
1526,372
1527,385
1528,234
1529,94
1530,57
1531,148
1532,276
1533,398
1534,150
1535,192
1536,38
1537,5
1538,14
1539,247
1540,395
1541,359
1542,384
1543,360
1544,398
1545,44
1546,223
1547,175
1548,216
1549,310
1550,389
1551,237
1552,234
1553,250
1554,136
1555,155
1556,206
1557,99
1558,236
1559,359
1560,256
1561,374
1562,202
1563,312
1564,129
1565,53
1566,57
1567,50
1568,224
1569,260
1570,104
1571,224
1572,40
1573,327
1574,345
1575,70
1576,94
1577,381
1578,225
1579,71
1580,168
1581,16
1582,194
1583,21
1584,294
1585,372
1586,3
1587,161
1588,119
1589,110
1590,343
1591,372
1592,184
1593,156
1594,41
1595,396
1596,382
1597,320
1598,235
1599,342
1600,345
1601,63
1602,0
1603,189
1604,358
1605,69
1606,33
1607,350
1608,297
1609,237
1610,32
1611,264
1612,91
1613,307
1614,37
1615,144
1616,25
1617,327
1618,304
1619,181
1620,277
1621,156
1622,46
1623,20
1624,151
1625,382
1626,41
1627,24
1628,216
1629,317
1630,284
1631,126
1632,278
1633,164
1634,378
1635,6
1636,359
1637,212
1638,173
1639,109
1640,295
1641,231
1642,94
1643,65
1644,363
1645,341
1646,92
1647,399
1648,96
1649,92
1650,343
1651,127
1652,382
1653,268
1654,96
1655,349
1656,176
1657,258
1658,349
1659,175
1660,315
1661,389
1662,78
1663,195
1664,193
1665,86
1666,137
1667,41
1668,232
1669,190
1670,154
1671,285
1672,151
1673,251
1674,290
1675,15
1676,317
1677,66
1678,194
1679,372
1680,88
1681,391
1682,364
1683,41
1684,174
1685,39
1686,281
1687,219
1688,214
1689,126
1690,253
1691,262
1692,325
1693,160
1694,203
1695,267
1696,198
1697,370
1698,90
1699,298
1700,201
1701,328
1702,317
1703,366
1704,318
1705,232
1706,370
1707,325
1708,315
1709,393
1710,201
1711,296
1712,276
1713,87
1714,9
1715,147
1716,252
1717,209
1718,299
1719,200
1720,264
1721,138
1722,80
1723,168
1724,209
1725,198
1726,100
1727,312
1728,384
1729,192
1730,70
1731,392
1732,195
1733,307
1734,256
1735,310
1736,231
1737,204
1738,377
1739,121
1740,352
1741,251
1742,98
1743,65
1744,302
1745,29
1746,175
1747,79
1748,232
1749,369
1750,35
1751,99
1752,67
1753,345
1754,187
1755,202
1756,333
1757,32
1758,246
1759,214
1760,213
1761,157
1762,361
1763,302
1764,359
1765,399
1766,101
1767,345
1768,221
1769,325
1770,95
1771,375
1772,255
1773,94
1774,205
1775,325
1776,294
1777,196
1778,295
1779,321
1780,220
1781,30
1782,154
1783,351
1784,295
1785,239
1786,217
1787,238
1788,372
1789,141
1790,305
1791,230
1792,234
1793,107
1794,30
1795,354
1796,334
1797,85
1798,250
1799,300
1800,95
1801,212
1802,310
1803,396
1804,242
1805,268
1806,252
1807,288
1808,291
1809,236
1810,103
1811,17
1812,248
1813,127
1814,250
1815,117
1816,197
1817,211
1818,356
1819,89
1820,187
1821,228
1822,153
1823,194
1824,393
1825,124
1826,389
1827,21
1828,291
1829,350
1830,364
1831,18
1832,294
1833,375
1834,9
1835,197
1836,1
1837,363
1838,308
1839,143
1840,150
1841,297
1842,269
1843,10
1844,343
1845,173
1846,331
1847,108
1848,214
1849,69
1850,171
1851,337
1852,248
1853,118
1854,319
1855,13
1856,385
1857,377
1858,119
1859,140
1860,350
1861,135
1862,181
1863,238
1864,314
1865,88
1866,93
1867,36
1868,333
1869,203
1870,385
1871,241
1872,21
1873,277
1874,310
1875,185
1876,389
1877,182
1878,237
1879,270
1880,46
1881,152
1882,265
1883,145
1884,353
1885,354
1886,87
1887,234
1888,52
1889,69
1890,222
1891,160
1892,96
1893,151
1894,118
1895,321
1896,169
1897,137
1898,277
1899,253
1900,346
1901,282
1902,264
1903,199
1904,67
1905,144
1906,333
1907,190
1908,58
1909,247
1910,10
1911,185
1912,115
1913,11
1914,133
1915,275
1916,354
1917,76
1918,345
1919,186
1920,55
1921,370
1922,310
1923,150
1924,334
1925,46
1926,13
1927,211
1928,172
1929,127
1930,263
1931,251
1932,302
1933,351
1934,22
1935,49
1936,54
1937,350
1938,133
1939,220
1940,315
1941,98
1942,57
1943,311
1944,283
1945,336
1946,261
1947,289
1948,0
1949,311
1950,239
1951,189
1952,40
1953,302
1954,374
1955,224
1956,68
1957,257
1958,239
1959,319
1960,106
1961,150
1962,164
1963,16
1964,95
1965,179
1966,265
1967,193
1968,264
1969,256
1970,176
1971,349
1972,73
1973,96
1974,165
1975,306
1976,311
1977,172
1978,156
1979,351
1980,216
1981,360
1982,390
1983,31
1984,2
1985,196
1986,319
1987,374
1988,0
1989,13
1990,383
1991,75
1992,342
1993,73
1994,132
1995,41
1996,119
1997,146
1998,207
1999,222
2000,187
2001,58
2002,15
2003,233
2004,311
2005,116
2006,211
2007,118
2008,269
2009,229
2010,178
2011,350
2012,180
2013,291
2014,262
2015,172
2016,22
2017,321
2018,264
2019,385
2020,370
2021,0
2022,276
2023,237
2024,222
2025,93
2026,93
2027,306
2028,363
2029,301
2030,153
2031,189
2032,58
2033,381
2034,298
2035,196
2036,197
2037,254
2038,58
2039,10
2040,82
2041,293
2042,224
2043,228
2044,17
2045,182
2046,53
2047,271
2048,118
2049,322
2050,197
2051,3
2052,369
2053,278
2054,146
2055,120
2056,309
2057,94
2058,345
2059,153
2060,64
2061,64
2062,199
2063,34
2064,9
2065,54
2066,228
2067,203
2068,308
2069,313
2070,323
2071,293
2072,116
2073,263
2074,116
2075,193
2076,138
2077,385
2078,4
2079,179
2080,102
2081,277
2082,188
2083,56
2084,274
2085,380
2086,371
2087,29
2088,76
2089,261
2090,136
2091,14
2092,114
2093,108
2094,216
2095,125
2096,308
2097,146
2098,389
2099,294
2100,38
2101,305
2102,211
2103,173
2104,112
2105,396
2106,187
2107,398
2108,78
2109,344
2110,35
2111,390
2112,85
2113,218
2114,348
2115,106
2116,2
2117,357
2118,335
2119,327
2120,175
2121,224
2122,236
2123,321
2124,8
2125,3
2126,386
2127,306
2128,235
2129,216
2130,351
2131,355
2132,341
2133,50
2134,31
2135,400
2136,53
2137,254
2138,110
2139,117
2140,120
2141,305
2142,32
2143,44
2144,12
2145,9
2146,21
2147,333
2148,363
2149,350
2150,305
2151,379
2152,104
2153,11
2154,21
2155,191
2156,242
2157,66
2158,220
2159,78
2160,332
2161,281
2162,42
2163,117
2164,337
2165,159
2166,229
2167,258
2168,323
2169,381
2170,318
2171,286
2172,185
2173,82
2174,365
2175,370
2176,56
2177,38
2178,144
2179,158
2180,229
2181,153
2182,46
2183,111
2184,138
2185,292
2186,168
2187,1
2188,147
2189,143
2190,92
2191,147
2192,324
2193,348
2194,214
2195,210
2196,343
2197,292
2198,277
2199,322
2200,261
2201,140
2202,83
2203,14
2204,198
2205,254
2206,293
2207,388
2208,176
2209,200
2210,76
2211,374
2212,125
2213,135
2214,173
2215,61
2216,251
2217,20
2218,290
2219,200
2220,53
2221,166
2222,92
2223,393
2224,349
2225,383
2226,282
2227,181
2228,110
2229,169
2230,213
2231,280
2232,53
2233,222
2234,45
2235,7
2236,262
2237,337
2238,47
2239,193
2240,83
2241,376
2242,134
2243,321
2244,23
2245,91
2246,4
2247,195
2248,262
2249,147
2250,74
2251,207
2252,41
2253,314
2254,288
2255,311
2256,296
2257,29
2258,51
2259,170
2260,229
2261,394
2262,65
2263,126
2264,369
2265,95
2266,191
2267,172
2268,357
2269,220
2270,24
2271,95
2272,117
2273,6
2274,61
2275,326
2276,332
2277,293
2278,1
2279,231
2280,370
2281,393
2282,12
2283,339
2284,345
2285,369
2286,210
2287,336
2288,25
2289,140
2290,344
2291,104
2292,194
2293,267
2294,174
2295,301
2296,197
2297,226
2298,53
2299,41
2300,184
2301,384
2302,268
2303,125
2304,330
2305,396
2306,272
2307,120
2308,316
2309,302
2310,140
2311,174
2312,237
2313,170
2314,371
2315,252
2316,178
2317,113
2318,350
2319,205
2320,90
2321,331
2322,318
2323,314
2324,18
2325,277
2326,179
2327,273
2328,188
2329,219
2330,325
2331,391
2332,76
2333,104
2334,127
2335,307
2336,213
2337,63
2338,37
2339,13
2340,34
2341,12
2342,269
2343,61
2344,346
2345,133
2346,153
2347,119
2348,88
2349,62
2350,158
2351,128
2352,188
2353,285
2354,250
2355,133
2356,304
2357,40
2358,128
2359,108
2360,294
2361,227
2362,190
2363,312
2364,78
2365,55
2366,355
2367,315
2368,137
2369,147
2370,79
2371,106
2372,87
2373,369
2374,267
2375,276
2376,364
2377,258
2378,276
2379,81
2380,331
2381,399
2382,89
2383,19
2384,234
2385,281
2386,195
2387,348
2388,79
2389,223
2390,213
2391,332
2392,223
2393,14
2394,0
2395,300
2396,190
2397,246
2398,265
2399,61
2400,389
2401,42
2402,124
2403,388
2404,40
2405,183
2406,359
2407,19
2408,73
2409,96
2410,86
2411,311
2412,93
2413,398
2414,52
2415,325
2416,196
2417,269
2418,190
2419,2
2420,277
2421,65
2422,50
2423,365
2424,190
2425,220
2426,200
2427,8
2428,293
2429,134
2430,24
2431,126
2432,107
2433,307
2434,239
2435,267
2436,163
2437,349
2438,335
2439,182
2440,126
2441,199
2442,143
2443,129
2444,124
2445,36
2446,149
2447,262
2448,280
2449,221
2450,290
2451,134
2452,125
2453,64
2454,158
2455,42
2456,158
2457,194
2458,32
2459,246
2460,286
2461,227
2462,8
2463,45
2464,373
2465,372
2466,266
2467,35
2468,254
2469,314
2470,238
2471,61
2472,66
2473,12
2474,334
2475,339
2476,145
2477,327
2478,386
2479,264
2480,117
2481,332
2482,108
2483,72
2484,130
2485,238
2486,37
2487,30
2488,293
2489,17
2490,378
2491,365
2492,97
2493,199
2494,317
2495,370
2496,156
2497,369
2498,344
2499,306
2500,275
2501,67
2502,129
2503,204
2504,180
2505,99
2506,173
2507,247
2508,91
2509,349
2510,44
2511,64
2512,229
2513,44
2514,230
2515,338
2516,342
2517,165
2518,278
2519,192
2520,235
2521,332
2522,314
2523,334
2524,54
2525,57
2526,100
2527,238
2528,203
2529,268
2530,51
2531,17
2532,271
2533,61
2534,337
2535,61
2536,380
2537,248
2538,251
2539,292
2540,272
2541,45
2542,254
2543,86
2544,176
2545,186
2546,108
2547,381
2548,180
2549,381
2550,97
2551,230
2552,234
2553,46
2554,77
2555,201
2556,88
2557,151
2558,162
2559,242
2560,262
2561,226
2562,211
2563,42
2564,138
2565,161
2566,11
2567,357
2568,60
2569,332
2570,30
2571,105
2572,302
2573,351
2574,346
2575,153
2576,379
2577,373
2578,228
2579,241
2580,189
2581,370
2582,313
2583,122
2584,290
2585,366
2586,263
2587,123
2588,266
2589,16
2590,366
2591,75
2592,329
2593,66
2594,331
2595,380
2596,181
2597,176
2598,123
2599,318
2600,33
2601,59
2602,48
2603,213
2604,110
2605,331
2606,221
2607,88
2608,134
2609,396
2610,360
2611,242
2612,55
2613,155
2614,399
2615,81
2616,128
2617,90
2618,182
2619,260
2620,273
2621,32
2622,396
2623,135
2624,137
2625,29
2626,386
2627,116
2628,381
2629,47
2630,83
2631,233
2632,120
2633,9
2634,88
2635,327
2636,191
2637,375
2638,191
2639,265
2640,344
2641,57
2642,271
2643,143
2644,222
2645,179
2646,91
2647,210
2648,283
2649,145
2650,112
2651,116
2652,280
2653,213
2654,155
2655,10
2656,256
2657,189
2658,175
2659,338
2660,267
2661,360
2662,100
2663,201
2664,168
2665,366
2666,311
2667,3
2668,318
2669,270
2670,286
2671,20
2672,111
2673,200
2674,228
2675,389
2676,69
2677,167
2678,115
2679,109
2680,222
2681,228
2682,377
2683,14
2684,166
2685,250
2686,132
2687,124
2688,70
2689,301
2690,140
2691,82
2692,307
2693,347
2694,277
2695,204
2696,128
2697,241
2698,24
2699,243
2700,169
2701,317
2702,294
2703,9
2704,128
2705,179
2706,50
2707,349
2708,131
2709,359
2710,248
2711,290
2712,159
2713,43
2714,47
2715,366
2716,351
2717,373
2718,210
2719,321
2720,33
2721,244
2722,217
2723,93
2724,340
2725,152
2726,391
2727,239
2728,230
2729,11
2730,125
2731,205
2732,118
2733,346
2734,301
2735,139
2736,101
2737,158
2738,224
2739,282
2740,56
2741,192
2742,235
2743,191
2744,264
2745,367
2746,203
2747,158
2748,357
2749,338
2750,79
2751,173
2752,274
2753,55
2754,69
2755,374
2756,354
2757,114
2758,40
2759,234
2760,227
2761,179
2762,48
2763,377
2764,183
2765,374
2766,3
2767,177
2768,302
2769,153
2770,316
2771,267
2772,278
2773,346
2774,296
2775,226
2776,332
2777,338
2778,155
2779,159
2780,163
2781,148
2782,345
2783,97
2784,29
2785,390
2786,165
2787,328
2788,313
2789,302
2790,156
2791,137
2792,193
2793,288
2794,366
2795,4
2796,243
2797,118
2798,96
2799,49
2800,358
2801,20
2802,329
2803,193
2804,260
2805,300
2806,151
2807,42
2808,363
2809,123
2810,364
2811,61
2812,368
2813,195
2814,73
2815,46
2816,285
2817,41
2818,63
2819,130
2820,47
2821,89
2822,333
2823,341
2824,326
2825,363
2826,280
2827,26
2828,33
2829,325
2830,139
2831,15
2832,167
2833,125
2834,36
2835,63
2836,67
2837,386
2838,385
2839,269
2840,300
2841,92
2842,164
2843,142
2844,258
2845,116
2846,253
2847,38
2848,176
2849,106
2850,135
2851,182
2852,319
2853,159
2854,190
2855,333
2856,19
2857,381
2858,17
2859,135
2860,21
2861,173
2862,205
2863,156
2864,111
2865,222
2866,336
2867,276
2868,143
2869,307
2870,355
2871,232
2872,212
2873,28
2874,319
2875,312
2876,77
2877,130
2878,73
2879,260
2880,92
2881,239
2882,170
2883,246
2884,323
2885,291
2886,310
2887,146
2888,100
2889,259
2890,308
2891,116
2892,87
2893,275
2894,69
2895,38
2896,233
2897,241
2898,344
2899,239
2900,206
2901,166
2902,39
2903,315
2904,287
2905,265
2906,213
2907,371
2908,318
2909,330
2910,176
2911,252
2912,108
2913,95
2914,383
2915,359
2916,66
2917,324
2918,251
2919,131
2920,123
2921,276
2922,367
2923,330
2924,45
2925,375
2926,367
2927,329
2928,205
2929,381
2930,398
2931,386
2932,159
2933,118
2934,108
2935,87
2936,176
2937,26
2938,244
2939,194
2940,59
2941,252
2942,120
2943,58
2944,258
2945,155
2946,178
2947,85
2948,327
2949,136
2950,314
2951,118
2952,29
2953,150
2954,181
2955,5
2956,80
2957,45
2958,77
2959,171
2960,182
2961,46
2962,330
2963,400
2964,126
2965,399
2966,378
2967,387
2968,344
2969,49
2970,102
2971,357
2972,322
2973,79
2974,194
2975,37
2976,35
2977,255
2978,116
2979,364
2980,327
2981,342
2982,156
2983,128
2984,237
2985,169
2986,359
2987,368
2988,191
2989,113
2990,392
2991,40
2992,168
2993,355
2994,270
2995,85
2996,323
2997,77
2998,385
2999,199
